SPCD,COMMON_NAME,Species,SPECIES_SYMBOL,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,SFTWD_HRDWD,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT
7792,lehua papa,Metrosideros rugosa,MERU2,37,,H,8,,,,,,,,,,,
7793,lehua,Metrosideros spp.,METRO,37,,H,8,,,,,,,,,,,
7794,lehua ahihi,Metrosideros tremuloides,METR5,37,,H,8,,,,,,,,,,,
7795,Kauai bottlebrush,Metrosideros waialealae,MEWA,37,,H,8,,,,,,,,,,,
7798,ivory-nut palm,Metroxylon amicarum,MEAM4,37,,H,8,,,,,,,,,,,
408,black hickory,Carya texana,CATE9,29,92,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366
409,mockernut hickory,Carya alba,CAAL27,29,92,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366
410,sand hickory,Carya pallida,CAPA24,29,92,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366
411,scrub hickory,Carya floridana,CAFL6,29,92,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366
412,red hickory,Carya ovalis,CAOV3,29,92,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366
413,southern shagbark hickory,Carya carolinae-septentrionalis,CACA38,29,92,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366
420,chestnut spp.,Castanea spp.,CASTA,37,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
421,American chestnut,Castanea dentata,CADE12,25,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
422,Allegheny chinkapin,Castanea pumila,CAPU9,29,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248
423,Ozark chinkapin,Castanea pumila,CAPUO,29,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
424,Chinese chestnut,Castanea mollissima,CAMO83,37,146,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
431,"giant chinkapin, golden chinkapin",Chrysolepis chrysophylla,CHCHC4,29,133,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395
450,catalpa spp.,Catalpa spp.,CATAL,27,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185
451,southern catalpa,Catalpa bignonioides,CABI8,27,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
452,northern catalpa,Catalpa speciosa,CASP8,27,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248
460,hackberry spp.,Celtis spp.,CELTI,36,115,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248
461,sugarberry,Celtis laevigata,CELA,36,100,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248
462,hackberry,Celtis occidentalis,CEOC,36,115,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248
463,netleaf hackberry,Celtis laevigata,CELAR,36,115,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248
471,eastern redbud,Cercis canadensis,CECA4,25,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
475,curlleaf mountain-mahogany,Cercocarpus ledifolius,CELE3,38,156,H,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075
481,yellowwood,Cladrastis kentukea,CLKE,25,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
490,dogwood spp.,Cornus spp.,CORNU,37,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
491,flowering dogwood,Cornus florida,COFL2,25,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185
492,Pacific dogwood,Cornus nuttallii,CONU4,26,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395
500,hawthorn spp.,Crataegus spp.,CRATA,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
501,cockspur hawthorn,Crataegus crus-galli,CRCR2,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
502,downy hawthorn,Crataegus mollis,CRMO2,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
503,Brainerd's hawthorn,Crataegus brainerdii,CRBR3,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
504,pear hawthorn,Crataegus calpodendron,CRCA,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
505,fireberry hawthorn,Crataegus chrysocarpa,CRCH,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
506,broadleaf hawthorn,Crataegus dilatata,CRDI,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
507,fanleaf hawthorn,Crataegus flabellata,CRFL,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
508,oneseed hawthorn,Crataegus monogyna,CRMO3,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
509,scarlet hawthorn,Crataegus pedicellata,CRPE,29,101,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
510,eucalyptus spp.,Eucalyptus spp.,EUCAL,26,148,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185
511,Tasmanian bluegum,Eucalyptus globulus,EUGL,26,148,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395
512,river redgum,Eucalyptus camaldulensis,EUCA2,26,148,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
513,grand eucalyptus,Eucalyptus grandis,EUGR12,26,148,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185
514,swampmahogany,Eucalyptus robusta,EURO2,37,148,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
520,persimmon spp.,Diospyros spp.,DIOSP,29,93,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
521,common persimmon,Diospyros virginiana,DIVI5,29,93,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185
522,Texas persimmon,Diospyros texana,DITE3,29,93,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
523,Anacua knockaway,Ehretia anacua,EHAN,36,209,H,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6233,slugwood,Beilschmiedia pendula,BEPE,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6235,Caribbean myrtlecroton,Bernardia dichotoma,BEDI2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6236,Javanese bishopwood,Bischofia javanica,BIJA,37,,H,8,,,,,,,,,,,
6237,bishopwood,Bischofia spp.,BISCH,37,,H,8,,,,,,,,,,,
6238,lipsticktree,Bixa orellana,BIOR,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6239,bixa,Bixa spp.,BIXA,37,,H,8,,,,,,,,,,,
6240,akee,Blighia sapida,BLSA2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6242,akupa,Bobea brevipes,BOBR3,37,,H,8,,,,,,,,,,,
6243,ahakea lau nui,Bobea elatior,BOEL3,37,,H,8,,,,,,,,,,,
6244,Hawaii dogweed,Bobea sandwicensis,BOSA2,37,,H,8,,,,,,,,,,,
6245,ahakea,Bobea spp.,BOBEA,37,,H,8,,,,,,,,,,,
6246,ahakea,Bobea timonioides,BOTI,37,,H,8,,,,,,,,,,,
6247,parrotweed,Bocconia frutescens,BOFR2,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6248,bocconia,Bocconia spp.,BOCCO,37,,H,8,,,,,,,,,,,
6250,virgata,Boehmeria virgata,BOVI7,37,,H,8,,,,,,,,,,,
6251,white alling,Bontia daphnoides,BODA,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6252,bauhinia,Bauhinia x blakeana,BABL,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6253,Bourreria radula,Bourreria radula,BORA2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6255,bodywood,Bourreria succulenta,BOSU2,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6257,roble de guayo,Bourreria virgata,BOVI2,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6258,pink flame tree,Brachychiton discolor,BRDI6,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6259,whiteflower kurrajong,Brachychiton populneum,BRPO6,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6260,kanawao,Broussaisia arguta,BRAR6,37,,H,8,,,,,,,,,,,
6262,paper mulberry,Broussonetia papyrifera,BRPA4,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.83263
6264,angels-trumpet,Brugmansia candida,BRCA12,37,,H,8,,,,,,,,,,,
6266,Oriental mangrove,Bruguiera gymnorhiza,BRGY3,37,,H,8,,,,,,,,,,,
6267,smallflower bruguiera,Bruguiera parviflora,BRPA15,37,,H,8,,,,,,,,,,,
6268,Oriental mangrove,Bruguiera sexangula,BRSE11,37,,H,8,,,,,,,,,,,
6269,bruguiera,Bruguiera spp.,BRUGU,37,,H,8,,,,,,,,,,,
6270,West Indian sumac,Brunellia comocladiifolia,BRCO6,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6272,American brunfelsia,Brunfelsia americana,BRAM4,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6273,Serpentine Hill raintree,Brunfelsia densifolia,BRDE4,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6274,vega blanca,Brunfelsia lactea,BRLA5,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6275,Puerto Rico raintree,Brunfelsia portoricensis,BRPO3,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6277,omail,Buchanania engleriana,BUEN,37,,H,8,,,,,,,,,,,
6278,gasu,Buchanania merrillii,BUME4,37,,H,8,,,,,,,,,,,
6279,"omail, deuachel",Buchanania palawensis,BUPA16,37,,H,8,,,,,,,,,,,
6280,Buchanania,Buchanania spp.,BUCHA,37,,H,8,,,,,,,,,,,
6283,fourleaf buchenavia,Buchenavia tetraphylla,BUTE4,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6284,gregorywood,Bucida buceras,BUBU,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6286,dogtail,Buddleja asiatica,BUAS,37,,H,8,,,,,,,,,,,
6294,cafe falso,Bunchosia glandulifera,BUGL2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6295,cafe forastero,Bunchosia glandulosa,BUGL,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6297,Bunchosia polystachia,Bunchosia polystachia,BUPO5,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6299,Burckella richii,Burckella richii,BURI3,37,,H,8,,,,,,,,,,,
6303,Buxus laevigata,Buxus laevigata,BULA10,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6304,Puerto Rico box,Buxus portoricensis,BUPO,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6306,Vahl's box,Buxus vahlii,BUVA,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6308,maricao cimun,Byrsonima crassifolia,BYCR,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6311,Long Key locustberry,Byrsonima lucida,BYLU,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6313,doncella,Byrsonima spicata,BYSP,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6315,almendrillo,Byrsonima wadsworthii,BYWA,37,987,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7047,blackbutt,Eucalyptus pilularis,EUPI,37,,H,8,,,,,,,,,,,
7048,black ironbox,Eucalyptus raveretiana,EURA4,37,,H,8,,,,,,,,,,,
7049,redmahogany,Eucalyptus resinifera,EURE2,37,993,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7052,black peppermint,Eucalyptus salicifolia,EUSA17,37,,H,8,,,,,,,,,,,
7053,Sydney bluegum,Eucalyptus saligna,EUSA,37,993,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7056,forest redgum,Eucalyptus tereticornis,EUTE,37,,H,8,,,,,,,,,,,
7057,manna gum,Eucalyptus viminalis,EUVI,37,,H,8,,,,,,,,,,,
7059,"edebsachel, chedebsachel",Eugenia aquea,EUAQ,37,,H,8,,,,,,,,,,,
7060,white stopper,Eugenia axillaris,EUAX,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7061,blackrodwood,Eugenia biflora,EUBI,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7062,Sierra de Cayey stopper,Eugenia boqueronensis,EUBO3,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7063,guayabota de sierra,Eugenia borinquensis,EUBO4,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7065,cloves,Eugenia caryophyllus,EUCA16,37,,H,8,,,,,,,,,,,
7066,redberry stopper,Eugenia confusa,EUCO4,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7067,lathberry,Eugenia cordata,EUCO5,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7068,lathberry,Eugenia cordata,EUCOS,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7069,sperry guava,Eugenia corozalensis,EUCO13,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7071,serrette guave,Eugenia domingensis,EUDO,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7072,guasabara,Eugenia eggersii,EUEG,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7075,smooth rodwood,Eugenia glabrata,EUGL6,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7076,Luquillo Mountain stopper,Eugenia haematocarpa,EUHA4,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7078,"macupa, wax apple",Eugenia javanica,EUJA4,37,,H,8,,,,,,,,,,,
7079,nioi,Eugenia koolauensis,EUKO,37,,H,8,,,,,,,,,,,
7081,privet stopper,Eugenia ligustrina,EULI,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7082,"makupa, malay apple",Eugenia malaccensis,EUMA5,37,,H,8,,,,,,,,,,,
7084,birdcherry,Eugenia monticola,EUMO,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7086,Eugenia nitida,Eugenia nitida,EUNI2,37,,H,8,,,,,,,,,,,
7087,orenged,Eugenia palauensis,EUPA3,37,,H,8,,,,,,,,,,,
7088,agatelang,Eugenia palumbis,EUPA28,37,,H,8,,,,,,,,,,,
7089,rockmyrtle,Eugenia procera,EUPR4,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7090,Christmas cherry,Eugenia pseudopsidium,EUPS,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7091,mountain stopper,Eugenia reinwardtiana,EURE7,37,,H,8,,,,,,,,,,,
7093,serrasuela,Eugenia serrasuela,EUSE9,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7094,sessileleaf stopper,Eugenia sessiliflora,EUSE10,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7096,stopper,Eugenia spp.,EUGEN,37,,H,8,,,,,,,,,,,
7098,Stahl's stopper,Eugenia stahlii,EUST3,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7099,luluhut,Eugenia stelechantha,EUST24,37,,H,8,,,,,,,,,,,
7100,Stewardson's stopper,Eugenia stewardsonii,EUST6,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7101,rebotel,Eugenia suzukii,EUSU9,37,,H,8,,,,,,,,,,,
7102,atoto,Eugenia thompsonii,EUTH4,37,,H,8,,,,,,,,,,,
7103,Underwood's stopper,Eugenia underwoodii,EUUN,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7104,Surinam cherry,Eugenia uniflora,EUUN2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7105,aridland stopper,Eugenia xerophytica,EUXE,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7109,Mexican shrubby spurge,Euphorbia cotinifolia,EUCO24,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7110,Kauai spurge,Euphorbia haeleeleana,EUHA2,37,,H,8,,,,,,,,,,,
7111,mottled spurge,Euphorbia lactea,EULA8,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7112,Indian spurgetree,Euphorbia neriifolia,EUNE4,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7113,manchineel berry,Euphorbia petiolaris,EUPE8,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7114,poinsettia,Euphorbia pulcherrima,EUPU9,37,,H,8,,,,,,,,,,,
7115,spurge,Euphorbia spp.,EUPHO,37,,H,8,,,,,,,,,,,
7799,sago palm,Metroxylon sagu,MESA7,37,,H,8,,,,,,,,,,,
7800,Metroxylon,Metroxylon spp.,METRO2,37,,H,8,,,,,,,,,,,
7801,Orange Champak,Michelia champaca,MICH4,37,,H,8,,,,,,,,,,,
7803,hairy johnnyberry,Miconia lanata,MILA10,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7804,saquiyac,Miconia affinis,MIAF,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7805,velvet tree,Miconia calvescens,MICA20,37,,H,8,,,,,,,,,,,
7806,Puerto Rico johnnyberry,Miconia foveolata,MIFO,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7807,camasey de costilla,Miconia impetiolaris,MIIM,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7808,smooth johnnyberry,Miconia laevigata,MILA8,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7810,camasey cuatrocanales,Miconia mirabilis,MIMI3,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7812,camasey racimoso,Miconia pachyphylla,MIPA7,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7813,granadillo bobo,Miconia prasina,MIPR3,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7814,auquey,Miconia punctata,MIPU9,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7815,ridge johnnyberry,Miconia pycnoneura,MIPY2,37,987,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7816,camasey felpa,Miconia racemosa,MIRA2,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7817,peralejo,Miconia rubiginosa,MIRU4,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7818,jau jau,Miconia serrulata,MISE2,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7819,mountain johnnyberry,Miconia sintenisii,MISI2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7821,forest johnnyberry,Miconia subcorymbosa,MISU3,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7822,rajador,Miconia tetrandra,MITE4,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7823,camasey tomaso,Miconia thomasiana,MITH,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7824,talafulu,Micromelum minutum,MIMI23,37,,H,8,,,,,,,,,,,
7828,caimitillo verde,Micropholis garciniifolia,MIGA,37,987,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7829,Micropholis guyanensis,Micropholis guyanensis,MIGU2,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
